Day-Date,PartyID,PartySht,Party,Party Votes,Party Seats,Total Seats,Party Votes %,Candidate Seats
23rd 22:04,29 , NZPP , New Zealand People's Party , 1403 , 0 , 0 , 0.1 , 0
23rd 22:04,9 , UFNZ , United Future , 1257 , 0 , 0 , 0.1 , 0
23rd 22:04,27 , NZOP , NZ Outdoors Party , 1135 , 0 , 0 , 0.1 , 0
23rd 22:04,8 , NZDSC , Democrats for Social Credit , 632 , 0 , 0 , 0.0 , 0
23rd 22:04,14 , IP , Internet Party , 416 , 0 , 0 , 0.0 , 0
23rd 22:05,6 , NAT , National Party , 875351 , 18 , 58 , 46.4 , 40
23rd 22:05,5 , LAB , Labour Party , 671630 , 16 , 45 , 35.6 , 29
23rd 22:05,7 , NZF , New Zealand First Party , 140231 , 8 , 9 , 7.4 , 1
23rd 22:05,4 , GP , Green Party , 110645 , 7 , 7 , 5.9 , 0
23rd 22:05,28 , TOP , The Opportunities Party (TOP) , 41313 , 0 , 0 , 2.2 , 0
23rd 22:05,10 , MAOR , Māori Party , 19942 , 0 , 0 , 1.1 , 0
23rd 22:05,1 , ACT , ACT New Zealand , 9507 , 0 , 1 , 0.5 , 1
23rd 22:05,3 , ALCP , Aotearoa Legalise Cannabis Party , 4931 , 0 , 0 , 0.3 , 0
23rd 22:05,12 , CNSP , Conservative , 4623 , 0 , 0 , 0.2 , 0
23rd 22:05,11 , MANA , MANA , 2165 , 0 , 0 , 0.1 , 0
23rd 22:05,18 , BAN , Ban1080 , 2100 , 0 , 0 , 0.1 , 0
23rd 22:05,29 , NZPP , New Zealand People's Party , 1416 , 0 , 0 , 0.1 , 0
23rd 22:05,9 , UFNZ , United Future , 1259 , 0 , 0 , 0.1 , 0
23rd 22:05,27 , NZOP , NZ Outdoors Party , 1140 , 0 , 0 , 0.1 , 0
23rd 22:05,8 , NZDSC , Democrats for Social Credit , 635 , 0 , 0 , 0.0 , 0
23rd 22:05,14 , IP , Internet Party , 417 , 0 , 0 , 0.0 , 0
23rd 22:06,6 , NAT , National Party , 876969 , 18 , 58 , 46.4 , 40
23rd 22:06,5 , LAB , Labour Party , 673255 , 16 , 45 , 35.6 , 29
23rd 22:06,7 , NZF , New Zealand First Party , 140633 , 8 , 9 , 7.4 , 1
23rd 22:06,4 , GP , Green Party , 110826 , 7 , 7 , 5.9 , 0
23rd 22:06,28 , TOP , The Opportunities Party (TOP) , 41438 , 0 , 0 , 2.2 , 0
23rd 22:06,10 , MAOR , Māori Party , 20007 , 0 , 0 , 1.1 , 0
23rd 22:06,1 , ACT , ACT New Zealand , 9532 , 0 , 1 , 0.5 , 1
23rd 22:06,3 , ALCP , Aotearoa Legalise Cannabis Party , 4940 , 0 , 0 , 0.3 , 0
23rd 22:06,12 , CNSP , Conservative , 4629 , 0 , 0 , 0.2 , 0
23rd 22:06,11 , MANA , MANA , 2171 , 0 , 0 , 0.1 , 0
23rd 22:06,18 , BAN , Ban1080 , 2106 , 0 , 0 , 0.1 , 0
23rd 22:06,29 , NZPP , New Zealand People's Party , 1417 , 0 , 0 , 0.1 , 0
23rd 22:06,9 , UFNZ , United Future , 1261 , 0 , 0 , 0.1 , 0
23rd 22:06,27 , NZOP , NZ Outdoors Party , 1141 , 0 , 0 , 0.1 , 0
23rd 22:06,8 , NZDSC , Democrats for Social Credit , 635 , 0 , 0 , 0.0 , 0
23rd 22:06,14 , IP , Internet Party , 418 , 0 , 0 , 0.0 , 0
23rd 22:07,6 , NAT , National Party , 877643 , 18 , 58 , 46.4 , 40
23rd 22:07,5 , LAB , Labour Party , 673523 , 16 , 45 , 35.6 , 29
23rd 22:07,7 , NZF , New Zealand First Party , 140721 , 8 , 9 , 7.4 , 1
23rd 22:07,4 , GP , Green Party , 110862 , 7 , 7 , 5.9 , 0
23rd 22:07,28 , TOP , The Opportunities Party (TOP) , 41462 , 0 , 0 , 2.2 , 0
23rd 22:07,10 , MAOR , Māori Party , 20137 , 0 , 0 , 1.1 , 0
23rd 22:07,1 , ACT , ACT New Zealand , 9538 , 0 , 1 , 0.5 , 1
23rd 22:07,3 , ALCP , Aotearoa Legalise Cannabis Party , 4943 , 0 , 0 , 0.3 , 0
23rd 22:07,12 , CNSP , Conservative , 4633 , 0 , 0 , 0.2 , 0
23rd 22:07,11 , MANA , MANA , 2174 , 0 , 0 , 0.1 , 0
23rd 22:07,18 , BAN , Ban1080 , 2106 , 0 , 0 , 0.1 , 0
23rd 22:07,29 , NZPP , New Zealand People's Party , 1418 , 0 , 0 , 0.1 , 0
23rd 22:07,9 , UFNZ , United Future , 1261 , 0 , 0 , 0.1 , 0
23rd 22:07,27 , NZOP , NZ Outdoors Party , 1141 , 0 , 0 , 0.1 , 0
23rd 22:07,8 , NZDSC , Democrats for Social Credit , 635 , 0 , 0 , 0.0 , 0
23rd 22:07,14 , IP , Internet Party , 418 , 0 , 0 , 0.0 , 0
23rd 22:08,6 , NAT , National Party , 882805 , 18 , 58 , 46.4 , 40
23rd 22:08,5 , LAB , Labour Party , 677765 , 16 , 45 , 35.6 , 29
23rd 22:08,7 , NZF , New Zealand First Party , 141601 , 8 , 9 , 7.4 , 1
23rd 22:08,4 , GP , Green Party , 111484 , 7 , 7 , 5.9 , 0
23rd 22:08,28 , TOP , The Opportunities Party (TOP) , 41779 , 0 , 0 , 2.2 , 0
23rd 22:08,10 , MAOR , Māori Party , 20221 , 0 , 0 , 1.1 , 0
23rd 22:08,1 , ACT , ACT New Zealand , 9596 , 0 , 1 , 0.5 , 1
23rd 22:08,3 , ALCP , Aotearoa Legalise Cannabis Party , 4980 , 0 , 0 , 0.3 , 0
23rd 22:08,12 , CNSP , Conservative , 4660 , 0 , 0 , 0.2 , 0
23rd 22:08,11 , MANA , MANA , 2180 , 0 , 0 , 0.1 , 0
23rd 22:08,18 , BAN , Ban1080 , 2123 , 0 , 0 , 0.1 , 0
23rd 22:08,29 , NZPP , New Zealand People's Party , 1420 , 0 , 0 , 0.1 , 0
23rd 22:08,9 , UFNZ , United Future , 1271 , 0 , 0 , 0.1 , 0
23rd 22:08,27 , NZOP , NZ Outdoors Party , 1148 , 0 , 0 , 0.1 , 0
23rd 22:08,8 , NZDSC , Democrats for Social Credit , 638 , 0 , 0 , 0.0 , 0
23rd 22:08,14 , IP , Internet Party , 423 , 0 , 0 , 0.0 , 0
23rd 22:09,6 , NAT , National Party , 888254 , 18 , 58 , 46.3 , 40
23rd 22:09,5 , LAB , Labour Party , 682748 , 16 , 45 , 35.6 , 29
23rd 22:09,7 , NZF , New Zealand First Party , 142625 , 8 , 9 , 7.4 , 1
23rd 22:09,4 , GP , Green Party , 112088 , 7 , 7 , 5.8 , 0
23rd 22:09,28 , TOP , The Opportunities Party (TOP) , 42006 , 0 , 0 , 2.2 , 0
23rd 22:09,10 , MAOR , Māori Party , 20359 , 0 , 0 , 1.1 , 0
23rd 22:09,1 , ACT , ACT New Zealand , 9643 , 0 , 1 , 0.5 , 1
23rd 22:09,3 , ALCP , Aotearoa Legalise Cannabis Party , 5022 , 0 , 0 , 0.3 , 0
23rd 22:09,12 , CNSP , Conservative , 4698 , 0 , 0 , 0.2 , 0
23rd 22:09,11 , MANA , MANA , 2195 , 0 , 0 , 0.1 , 0
23rd 22:09,18 , BAN , Ban1080 , 2137 , 0 , 0 , 0.1 , 0
23rd 22:09,29 , NZPP , New Zealand People's Party , 1432 , 0 , 0 , 0.1 , 0
23rd 22:09,9 , UFNZ , United Future , 1282 , 0 , 0 , 0.1 , 0
23rd 22:09,27 , NZOP , NZ Outdoors Party , 1157 , 0 , 0 , 0.1 , 0
23rd 22:09,8 , NZDSC , Democrats for Social Credit , 642 , 0 , 0 , 0.0 , 0
23rd 22:09,14 , IP , Internet Party , 426 , 0 , 0 , 0.0 , 0
23rd 22:10,6 , NAT , National Party , 889714 , 18 , 58 , 46.3 , 40
23rd 22:10,5 , LAB , Labour Party , 684729 , 16 , 45 , 35.6 , 29
23rd 22:10,7 , NZF , New Zealand First Party , 143030 , 8 , 9 , 7.4 , 1
23rd 22:10,4 , GP , Green Party , 112461 , 7 , 7 , 5.9 , 0
23rd 22:10,28 , TOP , The Opportunities Party (TOP) , 42147 , 0 , 0 , 2.2 , 0
23rd 22:10,10 , MAOR , Māori Party , 20424 , 0 , 0 , 1.1 , 0
23rd 22:10,1 , ACT , ACT New Zealand , 9677 , 0 , 1 , 0.5 , 1
23rd 22:10,3 , ALCP , Aotearoa Legalise Cannabis Party , 5047 , 0 , 0 , 0.3 , 0
23rd 22:10,12 , CNSP , Conservative , 4708 , 0 , 0 , 0.2 , 0
23rd 22:10,11 , MANA , MANA , 2201 , 0 , 0 , 0.1 , 0
23rd 22:10,18 , BAN , Ban1080 , 2149 , 0 , 0 , 0.1 , 0
23rd 22:10,29 , NZPP , New Zealand People's Party , 1437 , 0 , 0 , 0.1 , 0
23rd 22:10,9 , UFNZ , United Future , 1288 , 0 , 0 , 0.1 , 0
